$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link
40740C,G-ETPE,Empire Test Pilots School,AS.350 Squirrel,AS50,Civ,L-Plate,Training Wheels,,Watch Me Fly,https://en.wikipedia.org/wiki/Empire_Test_Pilots%27_School
40740D,G-ETPF,Empire Test Pilots School,AS.350 Squirrel,AS50,Civ,L-Plate,Training Wheels,,Watch Me Fly,https://en.wikipedia.org/wiki/Empire_Test_Pilots%27_School
40740E,G-ETPG,Empire Test Pilots School,AS.350 Squirrel,AS50,Civ,L-Plate,Training Wheels,,Watch Me Fly,https://en.wikipedia.org/wiki/Empire_Test_Pilots%27_School
40740F,G-ETPH,Empire Test Pilots School,AS.350 Squirrel,AS50,Civ,L-Plate,Training Wheels,,Watch Me Fly,https://en.wikipedia.org/wiki/Empire_Test_Pilots%27_School
401151,G-ETPJ,Empire Test Pilots School,AugustaWestland AW.109,A109,Civ,L-Plate,Training Wheels,,Watch Me Fly,https://en.wikipedia.org/wiki/Empire_Test_Pilots%27_School
405FF8,G-ETPI,Empire Test Pilots School,AugustaWestland AW.109,A109,Civ,L-Plate,Training Wheels,,Watch Me Fly,https://en.wikipedia.org/wiki/Empire_Test_Pilots%27_School
4005A9,G-ETPK,Empire Test Pilots School,Avro 146-RJ70,RJ70,Civ,L-Plate,Training Wheels,,Watch Me Fly,https://en.wikipedia.org/wiki/Empire_Test_Pilots%27_School
400871,G-EPTL,Empire Test Pilots School,Avro 146-RJ70,RJ70,Civ,L-Plate,Training Wheels,,Watch Me Fly,https://en.wikipedia.org/wiki/Empire_Test_Pilots%27_School
406CDB,G-ETPM,Empire Test Pilots School,DA42-M-NG Guardian,DA42,Civ,L-Plate,Training Wheels,,Watch Me Fly,https://en.wikipedia.org/wiki/Empire_Test_Pilots%27_School
4079B3,G-RNGS,Empire Test Pilots School,Eurocopter EC145,EC45,Civ,L-Plate,Training Wheels,,Watch Me Fly,https://en.wikipedia.org/wiki/Empire_Test_Pilots%27_School
40738A,G-ETPC,Empire Test Pilots School,Grob G 120 TP-A,G12T,Civ,L-Plate,Training Wheels,,Watch Me Fly,https://en.wikipedia.org/wiki/Empire_Test_Pilots%27_School
40738B,G-ETPD,Empire Test Pilots School,Grob G 120 TP-A,G12T,Civ,L-Plate,Training Wheels,,Watch Me Fly,https://en.wikipedia.org/wiki/Empire_Test_Pilots%27_School
4074C9,G-ETPA,Empire Test Pilots School,Pilatus PC-21,PC21,Civ,L-Plate,Training Wheels,,Watch Me Fly,https://en.wikipedia.org/wiki/Empire_Test_Pilots%27_School
4074CA,G-ETPB,Empire Test Pilots School,Pilatus PC-21,PC21,Civ,L-Plate,Training Wheels,,Watch Me Fly,https://en.wikipedia.org/wiki/Empire_Test_Pilots%27_School
4049D6,G-CCHX,Lasham Gliding Society,Scheibe SF-25C Rotax Falke,SF25,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Scheibe_Falke
405478,G-CFGW,Private,Centrair C101 A Pegase,GLID,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Centrair_Pegase
405652,G-CFJK,Private,Centrair C101 A Pegase,GLID,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Centrair_Pegase
40137D,G-RYPE,Private,DG Flugzeugbau DG-1000T,DG1T,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/DG_Flugzeugbau_DG-1000
4056E8,G-CFSR,Private,Glaser-Dirks DG-300 Elan,GLID,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Glaser-Dirks_DG-300
405D7E,G-CKCM,Private,Glasflugel H201 B Standard Libelle,GLID,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Glasfl%C3%BCgel_H-201
4020EC,G-BLMG,Private,Grob G 109B,G109,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Grob_G_109
402314,G-TACK,Private,Grob G 109B,G109,Civ,All About That Wingspan,Not A Car,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Grob_G_109
402645,G-BMGR,Private,Grob G 109B,G109,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Grob_G_109
4026A3,G-IPSI,Private,Grob G 109B,G109,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Grob_G_109
402706,G-CHAR,Private,Grob G 109B,G109,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Grob_G_109
4031E6,G-SAGA,Private,Grob G 109B,G109,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Grob_G_109
405272,G-LREE,Private,Grob G 109B,G109,Civ,All About That Wingspan,Not A Car,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Grob_G_109
405F96,G-OFIX,Private,Grob G 109B,G109,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Grob_G_109
406636,G-CGXW,Private,Grob G 109B,G109,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Grob_G_109
4069BC,G-CHYB,Private,Grob G 109B,G109,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Grob_G_109
406CFD,G-CINO,Private,Grob G 109B,G109,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Grob_G_109
407362,G-CKGG,Private,Grob G 109B,G109,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Grob_G_109
4071EC,G-RIFD,Private,HpH 304 Shark eS,GLID,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.hph.cz/products/hph-304s-shark
407626,G-OASM,Private,HpH 304 Shark ES,GLID,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.hph.cz/products/hph-304s-shark
406F1F,G-NDJS,Private,M & D Flugzeugbau JS-MD1 C Revelation,TS1J,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://jonkersailplanes.co.za/md-flugzeugbau/
407895,G-JSMD,Private,M & D Flugzeugbau JS-MD3 Rapture,GLID,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://md-flugzeugbau.de/en/home-en
401355,G-LSIV,Private,Rolladen-Schneider LS4,GLID,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Rolladen-Schneider_Flugzeugbau
404ED6,G-CKMO,Private,Rolladen-Schneider LS7,GLID,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Rolladen-Schneider_LS7
405319,G-CJOD,Private,Rolladen-Schneider LS8,GLID,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://cdn.jetphotos.com/full/5/24787_1563980927.jpg
405434,G-CKEZ,Private,Rolladen-Schneider LS8,GLID,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Rolladen-Schneider_Flugzeugbau
404D10,G-CDFD,Private,Scheibe SF-25C Rotax Falke,SF25,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Scheibe_Falke
407B1B,G-LAPL,Private,Scheibe SF-25C Rotax Falke,SF25,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Scheibe_Falke
407AC2,G-MOEL,Private,Schempp-Hirth Arcus M,ARCP,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.schempp-hirth.com/en
3E71F0,D-KIIQ,Private,Schempp-Hirth Arcus T,ARCP,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.schempp-hirth.com/en
4066A3,G-KBWP,Private,Schempp-Hirth Arcus T,ARCP,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.schempp-hirth.com/en
407553,G-CLVL,Private,Schempp-Hirth Arcus T,ARCP,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.schempp-hirth.com/en
4050FA,G-KOBH,Private,Schempp-Hirth Discus,DISC,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.schempp-hirth.com/en
405106,G-CKOD,Private,Schempp-Hirth Discus,DISC,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.schempp-hirth.com/en
405123,G-CKOK,Private,Schempp-Hirth Discus,DISC,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.schempp-hirth.com/en
405806,G-CJGL,Private,Schempp-Hirth Discus,DISC,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.schempp-hirth.com/en
4076D5,G-DTOF,Private,Schempp-Hirth Discus,DISC,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.schempp-hirth.com/en
406887,G-SAXL,Private,Schempp-Hirth Duo Discus,DISC,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.schempp-hirth.com/en
404EB2,G-KEPE,Private,Schempp-Hirth Nimbus 3D T,NIMB,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Schempp-Hirth_Nimbus-3
405870,G-CHGG,Private,Schempp-Hirth Standard Cirrus,GLID,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.schempp-hirth.com/en
400FAD,G-ORCW,Private,Schempp-Hirth Ventus 2c xT,VENT,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.schempp-hirth.com/en
404E9A,G-CKKF,Private,Schempp-Hirth Ventus 2c xT,VENT,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.schempp-hirth.com/en
405480,G-CKFP,Private,Schempp-Hirth Ventus 2c xT,VENT,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.schempp-hirth.com/en
406026,G-CKTB,Private,Schempp-Hirth Ventus 2c xT,VENT,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.schempp-hirth.com/en
3E7338,D-KIVG,Private,Schempp-Hirth Ventus 3 T,VENT,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.schempp-hirth.com/en
407A03,G-CLYM,Private,Schleicher AS 33 Es,A33E,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.schempp-hirth.com/en
40138C,G-XXIX,Private,Schleicher ASG 29 27-18E,AS29,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Schleicher_ASG_29
405A78,G-CKRV,Private,Schleicher ASG 29 27-18E,AS29,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Schleicher_ASG_29
4061D7,G-LUON,Private,Schleicher ASG 29 27-18E,AS29,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Schleicher_ASG_29
40655E,G-HICU,Private,Schleicher ASG 29 27-18E,AS29,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Schleicher_ASG_29
406FFB,G-CLRS,Private,Schleicher ASG 29 27-18E,AS29,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Schleicher_ASG_29
4071EE,G-LOUD,Private,Schleicher ASG 29 27-18E,AS29,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Schleicher_ASG_29
403D22,G-OPHT,Private,Schleicher ASH 26 E,AS26,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://www.schempp-hirth.com/en
40759E,G-VCRZ,Private,Schleicher ASH 31 Mi,AS31,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Schleicher_ASH_31
405660,G-DJGG,Private,Schleicher ASW 15 B,GLID,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Schleicher_ASW_15
405308,G-DDST,Private,Schleicher ASW 20 L,AS20,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Schleicher_ASW_20
405473,G-CKDS,Private,Schleicher ASW 27 B,GLID,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Rolladen-Schneider_Flugzeugbau
405395,G-CKBU,Private,Schleicher ASW 28,AS28,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Schleicher_ASW_28
4038D5,G-BVKU,Private,Slingsby T.61 F Falke Venture T.3,SF25,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Slingsby_Falke
401FF5,G-BJXK,Private,Sportavia-Putzer RF-5,RF5,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Fournier_RF-5
4058AC,G-DDUK,The Bristol Gliding Club,Schleicher K 8 B,GLID,Civ,Alright Me Baber,All About That Wingspan,,Who needs an Engine ?,https://bggc.co.uk
4052F8,G-CHYE,The Bristol Gliding Club Proprietary Ltd,DG-505 Elan Orion,DG50,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/Glaser-Dirks_DG-500
40793F,G-FEBU,University of Bristol,DG Flugzeugbau DG-1000S,DG1T,Civ,Where Is The Engine,Glider,,Who needs an Engine ?,https://en.wikipedia.org/wiki/DG_Flugzeugbau_DG-1000
4B3AB5,HB-WGB,AlpineGyro Ltd,DTA J-RO,GYRO,Civ,Little Nellie,Gyrocopter,,You came here in that thing ?,https://www.youtube.com/watch?v=xFozWDLne7c
4063AB,G-CGNC,Bath Leasing And Supplies LtD,RotorSport UK MTO Sport,MT,Civ,Little Nellie,Gyrocopter,,You came here in that thing ?,https://www.youtube.com/watch?v=xFozWDLne7c
4076C3,G-CLAZ,Detoney Ltd,RotorSport UK Cavalon,CLON,Civ,Little Nellie,Gyrocopter,,You came here in that thing ?,https://www.youtube.com/watch?v=xFozWDLne7c
405F48,G-DSMA,DSMA Flying Group,P & M Aviation QuikR,ULAC,Civ,Ultralight,People Be Crazy,,You came here in that thing ?,http://www.pmaviationusa.com/
4B4146,HB-YSS,Fly Vision GmbH,ArrowCopter,GYRO,Civ,Little Nellie,Gyrocopter,,You came here in that thing ?,https://en.wikipedia.org/wiki/FD-Composites_ArrowCopter
4072B4,G-MSGI,Orion Cotswold Aviation Ltd,Magni Gyro M-24 Orion,MM24,Civ,Little Nellie,Gyrocopter,,You came here in that thing ?,http://www.magnigyro.it/en/products/m24-orion
401206,G-BXGT,Private,3i Sky Arrow 650T,SKAR,Civ,Nope-mobile,Ultralight,,You came here in that thing ?,https://en.wikipedia.org/wiki/3I_Sky_Arrow
407061,G-WADF,Private,Air Creation Tanarg 912S,ULAC,Civ,People Be Crazy,Ultralight,,You came here in that thing ?,https://en.wikipedia.org/wiki/Air_Creation_Tanarg
40395D,G-MYTY,Private,CFM Streak Shadow,ULAC,Civ,People Be Crazy,Ultralight,,You came here in that thing ?,https://en.wikipedia.org/wiki/CFM_Shadow
4039A3,G-WHOG,Private,CFM Streak Shadow,ULAC,Civ,People Be Crazy,Ultralight,,You came here in that thing ?,https://en.wikipedia.org/wiki/CFM_Shadow
404418,G-ENEE,Private,CFM Streak Shadow,ULAC,Civ,People Be Crazy,Ultralight,,You came here in that thing ?,https://en.wikipedia.org/wiki/CFM_Shadow
4044E9,G-BZSX,Private,Cyclone Airsports Pegasus Quantum,ULAC,Civ,People Be Crazy,Ultralight,,You came here in that thing ?,https://en.wikipedia.org/wiki/Pegasus_Quantum
403AA4,G-MYWW,Private,Cyclone Airsports Pegasus Quantum 15,ULAC,Civ,People Be Crazy,Ultralight,,You came here in that thing ?,https://en.wikipedia.org/wiki/Pegasus_Quantum
404102,G-BYFF,Private,Cyclone Airsports Pegasus Quantum 15-912,ULAC,Civ,People Be Crazy,Ultralight,,You came here in that thing ?,https://en.wikipedia.org/wiki/Pegasus_Quantum
4015BB,G-ASFX,Private,Druine Turbulent D.31,D31,Civ,Eensy Weensy,People Be Crazy,,You came here in that thing ?,https://en.wikipedia.org/wiki/Druine_Turbulent
407011,G-CJDW,Private,Magni Gyro M-16 Tandem Trainer,MM16,Civ,Little Nellie,Gyrocopter,,You came here in that thing ?,https://www.youtube.com/watch?v=xFozWDLne7c
406251,G-CGLF,Private,Magni Gyro M-16 Tandem Trainer C,MM16,Civ,Little Nellie,Nope-mobile,,You came here in that thing ?,http://www.magnigyro.it/en/products/m24-orion
406433,G-CGRZ,Private,Magni Gyro M-24 Orion,MM24,Civ,Little Nellie,Nope-mobile,,You came here in that thing ?,http://www.magnigyro.it/en/products/m24-orion
4076FC,G-OWLS,Private,Magni Gyro M-24 Orion,MM24,Civ,Little Nellie,Nope-mobile,,You came here in that thing ?,http://www.magnigyro.it/en/products/m24-orion
407B75,G-CLZZ,Private,Magni Gyro M-24 Orion,MM24,Civ,Little Nellie,Nope-mobile,,You came here in that thing ?,http://www.magnigyro.it/en/products/m24-orion
4079E2,G-LYFT,Private,Magni Gyro M-24 Orion C Plus,MM24,Civ,Little Nellie,Gyrocopter,,You came here in that thing ?,http://www.magnigyro.it/en/products/m24-orion
40676E,G-CHGA,Private,P & M Aviation Quik GTR,ULAC,Civ,People Be Crazy,Ultralight,,You came here in that thing ?,https://www.pmaviation.co.uk/quikgtr-ouraircraftdetails.html
406CB1,G-CIJO,Private,P & M Aviation Quik GTR,ULAC,Civ,People Be Crazy,Ultralight,,You came here in that thing ?,https://www.pmaviation.co.uk/quikgtr-ouraircraftdetails.html
4070AA,G-FFFB,Private,P & M Aviation Quik GTR,ULAC,Civ,Ultralight,People Be Crazy,,You came here in that thing ?,https://www.pmaviation.co.uk/quikgtr-ouraircraftdetails.html
407823,G-CLFJ,Private,P & M Aviation Quik GTR,ULAC,Civ,People Be Crazy,Ultralight,,You came here in that thing ?,https://www.pmaviation.co.uk/quikgtr-ouraircraftdetails.html
405F7F,G-LPIN,Private,P & M Aviation QuikR,ULAC,Civ,People Be Crazy,Ultralight,,You came here in that thing ?,http://www.pmaviationusa.com/images/quikr%20wing%2001.jpg?crc=86326437
406B3A,G-CIEM,Private,P & M Aviation QuikR,ULAC,Civ,People Be Crazy,Ultralight,,You came here in that thing ?,http://www.pmaviationusa.com/images/quikr%20wing%2001.jpg?crc=86326437
40434F,G-XRAF,Private,Raj Hamsa X-Air 582,XAIR,Civ,You Came Here In That Thing,Ultralight,,You came here in that thing ?,https://en.wikipedia.org/wiki/Raj_Hamsa_X-Air
40627A,G-YROZ,Private,RotorSport UK Calidus,CDUS,Civ,Little Nellie,Gyrocopter,,You came here in that thing ?,https://www.rotorsport.org
406AAD,G-CICM,Private,RotorSport UK Calidus,CDUS,Civ,Little Nellie,Gyrocopter,,You came here in that thing ?,https://www.youtube.com/watch?v=xFozWDLne7c
406F4C,G-TGLG,Private,RotorSport UK Calidus,CDUS,Civ,Little Nellie,Gyrocopter,,You came here in that thing ?,https://www.youtube.com/watch?v=xFozWDLne7c
4072B1,G-FLIA,Private,RotorSport UK Calidus,CDUS,Civ,Little Nellie,Gyrocopter,,You came here in that thing ?,https://www.youtube.com/watch?v=xFozWDLne7c
406B25,G-YROL,Private,RotorSport UK Cavalon,CLON,Civ,Little Nellie,Gyrocopter,,You came here in that thing ?,https://www.youtube.com/watch?v=xFozWDLne7c
401257,G-JBRE,Private,RotorSport UK MT-03,MT,Civ,Little Nellie,Gyrocopter,,You came here in that thing ?,https://www.youtube.com/watch?v=xFozWDLne7c
4061E2,G-KBOJ,Private,RotorSport UK MTO Sport,MT,Civ,Little Nellie,Gyrocopter,,You came here in that thing ?,https://www.youtube.com/watch?v=xFozWDLne7c
406216,G-CGGV,Private,RotorSport UK MTO Sport,MT,Civ,Little Nellie,Gyrocopter,,You came here in that thing ?,https://www.youtube.com/watch?v=xFozWDLne7c
406AFB,G-CIGS,Private,RotorSport UK MTO Sport,MT,Civ,Little Nellie,Gyrocopter,,You came here in that thing ?,https://www.youtube.com/watch?v=xFozWDLne7c
406DFD,G-HOTC,Private,RotorSport UK MTO Sport,MT,Civ,Little Nellie,Gyrocopter,,You came here in that thing ?,https://www.youtube.com/watch?v=xFozWDLne7c
40799F,G-LFLF,Private,RotorSport UK MTO Sport,MT,Civ,Little Nellie,Gyrocopter,,You came here in that thing ?,https://www.youtube.com/watch?v=xFozWDLne7c
407054,G-CIZS,Private,Tipsy Nipper T.66 Srs.2,NIPR,Civ,Nope-mobile,Eensy Weensy,,You came here in that thing ?,https://en.wikipedia.org/wiki/Tipsy_Nipper
3F232B,D-LZFN,Private,Zeppelin LZ N07-100 Airship,SHIP,Civ,Gas Bag,Airship,,You came here in that thing ?,https://en.wikipedia.org/wiki/Zeppelin_NT
